SNP,miss_prop
V3632,0.37
V3633,0.33
V3634,0.3
V3635,0.37
V3636,0.37
V3637,0.37
V3638,0.3
V3639,0.37
V3640,0.37
V3641,0.26
V3642,0.26
V3643,0.3
V3644,0.26
V3645,0.33
V3646,0.22
V3647,0.37
V3648,0.3
V3649,0.26
V3650,0.37
V3651,0.26
V3652,0.33
V3653,0.37
V3654,0.26
V3655,0.26
V3656,0.37
V3657,0.26
V3658,0.33
V3659,0.26
V3660,0.26
V3661,0.26
V3662,0.26
V3663,0.3
V3664,0.37
V3665,0.3
V3666,0.52
V3667,0.22
V3668,0.33
V3669,0.33
V3670,0.37
V3671,0.33
V3672,0.37
V3673,0.3
V3674,0.37
V3675,0.3
V3676,0.33
V3677,0.37
V3678,0.33
V3679,0.37
V3680,0.33
V3681,0.33
V3682,0.37
V3683,0.26
V3684,0.26
V3685,0.33
V3686,0.37
V3687,0.33
V3688,0.3
V3689,0.37
V3690,0.37
V3691,0.93
V3692,0.3
V3693,0.37
V3694,0.22
V3695,0.37
V3696,0.3
V3697,0.33
V3698,0.37
V3699,0.33
V3700,0.41
V3701,0.26
V3702,0.33
V3703,0.78
V3704,0.26
V3705,0.3
V3706,0.22
V3707,0.26
V3708,0.26
V3709,0.33
V3710,0.37
V3711,0.26
V3712,0.33
V3713,0.33
V3714,0.37
V3715,0.37
V3716,0.3
V3717,0.37
V3718,0.3
V3719,0.22
V3720,0.33
V3721,0.33
V3722,0.33
V3723,0.33
V3724,0.26
V3725,0.33
V3726,0.37
V3727,0.37
V3728,0.26
V3729,0.37
V3730,0.3
V3731,0.33
V3732,0.22
V3733,0.26
V3734,0.33
V3735,0.3
V3736,0.3
V3737,0.33
V3738,0.37
V3739,0.33
V3740,0.33
V3741,0.37
V3742,0.26
V3743,0.37
V3744,0.37
V3745,0.22
V3746,0.33
V3747,0.3
V3748,0.37
V3749,0.37
V3750,0.3
V3751,0.37
V3752,0.41
V3753,0.19
V3754,0.37
V3755,0.33
V3756,0.33
V3757,0.37
V3758,0.33
V3759,0.41
V3760,0.37
V3761,0.3
V3762,0.37
V3763,0.33
V3764,0.3
V3765,0.26
V3766,0.37
V3767,0.33
V3768,0.3
V3769,0.33
V3770,0.37
V3771,0.04
V3772,0.3
V3773,0.37
V3774,0.33
V3775,0.33
V3776,0.33
V3777,0.37
V3778,0.11
V3779,0.37
V3780,0.37
V3781,0.33
V3782,0.37
V3783,0.37
V3784,0.37
V3785,0.26
V3786,0.33
V3787,0.33
V3788,0.37
V3789,0.37
V3790,0.3
V3791,0.33
V3792,0.37
V3793,0.41
V3794,0.37
V3795,0.33
V3796,0.37
V3797,0.22
V3798,0.33
V3799,0.37
V3800,0.3
V3801,0.33
V3802,0.78
V3803,0.33
V3804,0.26
V3805,0.11
V3806,0.3
V3807,0.41
V3808,0.37
V3809,0.37
V3810,0.3
V3811,0.33
V3812,0.33
V3813,0.3
V3814,0.37
V3815,0.37
V3816,0.33
V3817,0.37
V3818,0.22
V3819,0.37
V3820,0.37
V3821,0.33
V3822,0.37
V3823,0.37
V3824,0.37
V3825,0.37
V3826,0.26
V3827,0.37
V3828,0.33
V3829,0.37
V3830,0.19
V3831,0.19
V3832,0.26
V3833,0.33
V3834,0.33
V3835,0.33
V3836,0.37
V3837,0.37
V3838,0.41
V3839,0.3
V3840,0.33
V3841,0.37
V3842,0.37
V3843,0.33
V3844,0.37
V3845,0.41
V3846,0.37
V3847,0.22
V3848,0.33
V3849,0.26
V3850,0.37
V3851,0.26
V3852,0.3
V3853,0.37
V3854,0.33
V3855,0.37
V3856,0.33
V3857,0.22
V3858,0.33
V3859,0.19
V3860,0.26
V3861,0.37
V3862,0.37
V3863,0.33
V3864,0.37
V3865,0.26
V3866,0.3
V3867,0.26
V3868,0.37
V3869,0.3
V3870,0.3
V3871,0.33
V3872,0.37
V3873,0.3
V3874,0.22
V3875,0.3
V3876,0.33
V3877,0.33
V3878,0.37
V3879,0.3
V3880,0.3
V3881,0.37
V3882,0.37
V3883,0.33
V3884,0.26
V3885,0.37
V3886,0.37
V3887,0.37
V3888,0.26
V3889,0.26
V3890,0.37
V3891,0.37
V3892,0.26
V3893,0.26
V3894,0.33
V3895,0.33
V3896,0.22
V3897,0.37
V3898,0.3
V3899,0.33
V3900,0.37
V3901,0.37
V3902,0.3
V3903,0.26
V3904,0.33
V3905,0.33
V3906,0.33
V3907,0.33
V3908,0.3
V3909,0.22
V3910,0.3
V3911,0.37
V3912,0.3
V3913,0.33
V3914,0.22
V3915,0.19
V3916,0.37
V3917,0.37
V3918,0.3
V3919,0.3
V3920,0.37
V3921,0.07
V3922,0.22
V3923,0.26
V3924,0.26
V3925,0.37
V3926,0.11
V3927,0.33
V3928,0.33
V3929,0.3
V3930,0.37
V3931,0.26
V3932,0.26
V3933,0.26
V3934,0.22
V3935,0.3
V3936,0.26
V3937,0.37
V3938,0.3
V3939,0.26
V3940,0.37
V3941,0.37
V3942,0.37
V3943,0.22
V3944,0.37
V3945,0.33
V3946,0.37
V3947,0.33
V3948,0.22
V3949,0.37
V3950,0.33
V3951,0.22
V3952,0.37
V3953,0.33
V3954,0.37
V3955,0.33
V3956,0.22
V3957,0.37
V3958,0.48
V3959,0.44
V3960,0.3
V3961,0.33
V3962,0.37
V3963,0.37
V3964,0.33
V3965,0.3
V3966,0.22
V3967,0.26
V3968,0.33
V3969,0.37
V3970,0.41
V3971,0.33
V3972,0.3
V3973,0.37
V3974,0.22
V3975,0.22
V3976,0.33
V3977,0.3
V3978,0.37
V3979,0.3
V3980,0.37
V3981,0.26
V3982,0.33
V3983,0.37
V3984,0.37
V3985,0.3
V3986,0.33
V3987,0.37
V3988,0.37
V3989,0.26
V3990,0.26
V3991,0.37
V3992,0.3
V3993,0.74
V3994,0.22
V3995,0.37
V3996,0.37
V3997,0.37
V3998,0.3
V3999,0.41
V4000,0.26
V4001,0.22
V4002,0.3
V4003,0.3
V4004,0.37
V4005,0.3
V4006,0.26
V4007,0.37
V4008,0.33
V4009,0.3
V4010,0.33
V4011,0.26
V4012,0.33
V4013,0.19
V4014,0.26
V4015,0.3
V4016,0.37
V4017,0.22
V4018,0.3
V4019,0.33
V4020,0.22
V4021,0.59
V4022,0.3
V4023,0.37
V4024,0.37
V4025,0.26
V4026,0.3
V4027,0.41
V4028,0.33
V4029,0.3
V4030,0.37
V4031,0.33
V4032,0.37
V4033,0.37
V4034,0.37
V4035,0.3
V4036,0.37
V4037,0.26
V4038,0.26
V4039,0.26
V4040,0.22
V4041,0.37
V4042,0.3
V4043,0.3
V4044,0.33
V4045,0.37
V4046,0.37
V4047,0.37
V4048,0.26
V4049,0.41
V4050,0.33
V4051,0.3
V4052,0.33
V4053,0.37
V4054,0.3
V4055,0.26
V4056,0.33
V4057,0.33
V4058,0.63
V4059,0.33
V4060,0.26
V4061,0.63
V4062,0.37
V4063,0.26
V4064,0.22
V4065,0.33
V4066,0.37
V4067,0.19
V4068,0.15
V4069,0.37
V4070,0.3
V4071,0.33
V4072,0.33
V4073,0.26
V4074,0.26
V4075,0.37
V4076,0.37
V4077,0.37
V4078,0.3
V4079,0.22
V4080,0.3
V4081,0.26
V4082,0.33
V4083,0.37
V4084,0.19
V4085,0.37
V4086,0.33
V4087,0.19
V4088,0.37
V4089,0.37
V4090,0.37
V4091,0.26
V4092,0.3
V4093,0.81
V4094,0.37
V4095,0.26
V4096,0.3
V4097,0.19
V4098,0.3
V4099,0.33
V4100,0.26
V4101,0.41
V4102,0.26
V4103,0.33
V4104,0.22
V4105,0.33
V4106,0.33
V4107,0.37
V4108,0.37
V4109,0.37
V4110,0.3
V4111,0.22
V4112,0.37
V4113,0.33
V4114,0.22
V4115,0.3
V4116,0.37
V4117,0.22
V4118,0.15
V4119,0.19
V4120,0.33
V4121,0.37
V4122,0.37
V4123,0.37
V4124,0.3
V4125,0
V4126,0.3
V4127,0.33
V4128,0.26
V4129,0.19
V4130,0.19
V4131,0.37
V4132,0.15
V4133,0.26
V4134,0.3
V4135,0.37
V4136,0.33
V4137,0.3
V4138,0.3
V4139,0.37
V4140,0.33
V4141,0.33
V4142,0.22
V4143,0.3
V4144,0.26
V4145,0.19
V4146,0.3
V4147,0.22
V4148,0.37
V4149,0.07
V4150,0.3
V4151,0.11
V4152,0.07
V4153,0.37
V4154,0.15
V4155,0.37
V4156,0.3
V4157,0.15
V4158,0.07
V4159,0.22
V4160,0.26
V4161,0.26
V4162,0.15
V4163,0.3
V4164,0.15
V4165,0.26
V4166,0.33
V4167,0.22
V4168,0.22
V4169,0.37
V4170,0.26
V4171,0.22
V4172,0.26
V4173,0.07
V4174,0.33
V4175,0.3
V4176,0.3
V4177,0.04
V4178,0.33
V4179,0.26
V4180,0.3
V4181,0.33
V4182,0.26
V4183,0.07
V4184,0.22
V4185,0.11
V4186,0.37
V4187,0.37
V4188,0.33
V4189,0.26
V4190,0.41
V4191,0.15
V4192,0.26
V4193,0.15
V4194,0.15
V4195,0.33
V4196,0.37
V4197,0.07
V4198,0.33
V4199,0.19
V4200,0.15
V4201,0.3
V4202,0.15
V4203,0.22
V4204,0.19
V4205,0.37
V4206,0.33
V4207,0.3
V4208,0.37
V4209,0.37
V4210,0.11
V4211,0.26
V4212,0.19
V4213,0.37
V4214,0.33
V4215,0.22
V4216,0.11
V4217,0.37
V4218,0.33
V4219,0.41
V4220,0.37
V4221,0.37
V4222,0.37
V4223,0.33
V4224,0.07
V4225,0.26
V4226,0.41
V4227,0.52
V4228,0.33
V4229,0.3
V4230,0.07
V4231,0.07
V4232,0.26
V4233,0.33
V4234,0.15
V4235,0.19
V4236,0.33
V4237,0.22
V4238,0.15
V4239,0.33
V4240,0.26
V4241,0.37
V4242,0.11
V4243,0.07
V4244,0.11
V4245,0.37
V4246,0.22
V4247,0.22
V4248,0.26
V4249,0.37
V4250,0.37
V4251,0.11
V4252,0.22
V4253,0.07
V4254,0.33
V4255,0.37
V4256,0.37
V4257,0.85
V4258,0.33
V4259,0.19
V4260,0.11
V4261,0.3
V4262,0.37
V4263,0.37
V4264,0.3
V4265,0.37
V4266,0.37
V4267,0.3
V4268,0.33
V4269,0.15
V4270,0.26
V4271,0.07
V4272,0.37
V4273,0.15
V4274,0.37
V4275,0.07
V4276,0.3
V4277,0.37
V4278,0.15
V4279,0.07
V4280,0.19
V4281,0.37
V4282,0.22
V4283,0.15
V4284,0.33
V4285,0.22
V4286,0.37
V4287,0.37
V4288,0.33
V4289,0.22
V4290,0.37
V4291,0.15
V4292,0.04
V4293,0.33
V4294,0.3
V4295,0.26
V4296,0.37
V4297,0.3
V4298,0.07
V4299,0.11
V4300,0.11
V4301,0.22
V4302,0.33
V4303,0.15
V4304,0.11
V4305,0.26
V4306,0.3
V4307,0.3
V4308,0.15
V4309,0.22
V4310,0.37
V4311,0.26
V4312,0.33
V4313,0.22
V4314,0.37
V4315,0.33
V4316,0.3
V4317,0.07
V4318,0.37
V4319,0.33
V4320,0.3
V4321,0.3
V4322,0.3
V4323,0.37
V4324,0.26
V4325,0.37
V4326,0.07
V4327,0.3
V4328,0.78
