SNP,miss_prop
V3699,0.36
V3700,0.27
V3701,0.27
V3702,0.36
V3703,0.09
V3704,0.18
V3705,0.27
V3706,0.27
V3707,0.36
V3708,0.36
V3709,0.36
V3710,0
V3711,0.18
V3712,0.36
V3713,0.36
V3714,0.36
V3715,0.36
V3716,0.36
V3717,0.18
V3718,0.09
V3719,0.36
V3720,0.27
V3721,0.27
V3722,0.36
V3723,0.36
V3724,0.36
V3725,0
V3726,0.36
V3727,0.09
V3728,0.27
V3729,0.36
V3730,0.18
V3731,0.09
V3732,0.36
V3733,0.36
V3734,0.09
V3735,0.09
V3736,0.45
V3737,0.36
V3738,0.27
V3739,0.36
V3740,0
V3741,0
V3742,0.27
V3743,0.18
V3744,0
V3745,0.36
V3746,0.36
V3747,0.27
V3748,0.36
V3749,0.36
V3750,0.09
V3751,0.36
V3752,0.36
V3753,0.36
V3754,0.18
V3755,0.09
V3756,0.27
V3757,0.18
V3758,0.27
V3759,0.27
V3760,0
V3761,0.09
V3762,0.36
V3763,0.09
V3764,0.09
V3765,0.36
V3766,0
V3767,0.18
V3768,0.36
V3769,0.36
V3770,0.36
V3771,0.09
V3772,0.27
V3773,0.45
V3774,0.36
V3775,0.27
V3776,0
V3777,0.45
V3778,0.27
V3779,0.36
V3780,0.36
V3781,0.36
V3782,0
V3783,0
V3784,0.36
V3785,0.18
V3786,0.45
V3787,0.18
V3788,0.27
V3789,0.36
V3790,0.18
V3791,0.36
V3792,0.27
V3793,0
V3794,0.18
V3795,0.27
V3796,0.27
V3797,0.27
V3798,0.82
V3799,0.36
V3800,0
V3801,0.27
V3802,0.27
V3803,0.36
V3804,0.27
V3805,0.09
V3806,0.18
V3807,0.36
V3808,0.18
V3809,0.18
V3810,0.27
V3811,0.09
V3812,0.09
V3813,0.18
V3814,0
V3815,0.27
V3816,0.27
V3817,0.27
V3818,0.36
V3819,0
V3820,0
V3821,0.27
V3822,0.18
V3823,0.18
V3824,0.18
V3825,0.36
V3826,0.36
V3827,0.27
V3828,0.36
V3829,0.27
V3830,0.27
V3831,0.36
V3832,0.36
V3833,0.18
V3834,0.18
V3835,0.09
V3836,0.09
V3837,0.36
V3838,0.27
V3839,0.27
V3840,0.36
V3841,0.09
V3842,0.18
V3843,0.36
V3844,0.27
V3845,0.36
V3846,0.27
V3847,0.45
V3848,0.18
V3849,0.09
V3850,0.27
V3851,0.27
V3852,0.18
V3853,0.18
V3854,0.18
V3855,0.09
V3856,0.18
V3857,0.18
V3858,0.36
V3859,0.36
V3860,0.36
V3861,0.27
V3862,0.18
V3863,0.27
V3864,0.36
V3865,0.36
V3866,0.36
V3867,0.36
V3868,0.18
V3869,0.36
V3870,0.18
V3871,0
V3872,0.18
V3873,0.36
V3874,0.36
V3875,0.36
V3876,0
V3877,0.18
V3878,0
V3879,0.18
V3880,0.27
V3881,0.27
V3882,0.18
V3883,0.18
V3884,0.09
V3885,0.18
V3886,0.36
V3887,0.36
V3888,0.36
V3889,0.09
V3890,0
V3891,0.36
V3892,0.36
V3893,0.18
V3894,0.09
V3895,0
V3896,0.36
V3897,0.18
V3898,0.36
V3899,0.36
V3900,0
V3901,0.09
V3902,0.36
V3903,0.36
V3904,0.27
V3905,0.45
V3906,0.18
V3907,0.27
V3908,0.18
V3909,0.36
V3910,0.09
V3911,0.27
V3912,0.27
V3913,0
V3914,0.09
V3915,0.27
V3916,0.36
V3917,0.09
V3918,0.36
V3919,0.36
V3920,0.27
V3921,0.27
V3922,0
V3923,0.27
V3924,0.09
V3925,0.36
V3926,0.36
V3927,0.27
V3928,0.27
V3929,0.36
V3930,0.45
V3931,0.09
V3932,0.18
V3933,0.18
V3934,0.36
V3935,0.09
V3936,0.36
V3937,0.36
V3938,0.36
V3939,0.55
V3940,0.27
V3941,0.27
V3942,0.45
V3943,0.36
V3944,0.27
V3945,0.36
V3946,0
V3947,0.09
V3948,0.09
V3949,0
V3950,0.36
V3951,0.27
V3952,0.36
V3953,0.09
V3954,0.27
V3955,0.27
V3956,0.27
V3957,0.18
V3958,0.27
V3959,0.36
V3960,0.36
V3961,0.18
V3962,0.09
V3963,0
V3964,0.18
V3965,0.09
V3966,0
V3967,0.36
V3968,0.09
V3969,0.18
V3970,0.27
V3971,0.18
V3972,0.27
V3973,0.36
V3974,0.27
V3975,0.18
V3976,0.27
V3977,0.36
V3978,0.09
V3979,0.36
V3980,0.36
V3981,0.27
V3982,0.09
V3983,0.27
V3984,0.36
V3985,0.18
V3986,0.18
V3987,0.18
V3988,0.36
V3989,0.09
V3990,0.36
V3991,0.18
V3992,0
V3993,0.36
V3994,0.36
V3995,0.27
V3996,0.27
V3997,0.27
V3998,0.18
V3999,0.18
V4000,0.18
V4001,0.27
V4002,0.09
V4003,0.09
V4004,0.27
V4005,0.82
V4006,0.18
V4007,0.18
V4008,0.27
V4009,0.36
V4010,0
V4011,0.36
V4012,0.18
V4013,0.36
V4014,0.27
V4015,0.36
V4016,0.18
V4017,0.55
V4018,0.27
V4019,0.09
V4020,0.36
V4021,0.36
V4022,0.36
V4023,0.36
V4024,0.27
V4025,0.27
V4026,0.36
V4027,0.27
V4028,0.09
V4029,0.36
V4030,0
V4031,0.18
V4032,0.36
V4033,0.27
V4034,0.27
V4035,0.09
V4036,0.27
V4037,0.09
V4038,0.18
V4039,0.18
V4040,0.36
V4041,0.09
V4042,0.36
V4043,0.18
V4044,0.36
V4045,0.36
V4046,0.18
V4047,0.36
V4048,0.09
V4049,0.36
V4050,0.09
V4051,0.45
V4052,0.36
V4053,0.36
V4054,0.18
V4055,0.18
V4056,0.36
V4057,0.36
V4058,0.27
V4059,0
V4060,0.27
V4061,0.27
V4062,0.27
V4063,0.27
V4064,0.18
V4065,0.36
V4066,0.18
V4067,0.18
V4068,0.27
V4069,0.55
V4070,0.09
V4071,0.36
V4072,0.36
V4073,0.27
V4074,0.36
V4075,0.09
V4076,0.18
V4077,0.27
V4078,0.09
V4079,0.36
V4080,0.27
V4081,0.36
V4082,0.27
V4083,0.27
V4084,0.36
V4085,0.18
V4086,0.27
V4087,0.27
V4088,0.27
V4089,0
V4090,0
V4091,0.27
V4092,0
V4093,0.27
V4094,0.18
V4095,0.27
V4096,0.36
V4097,0.27
V4098,0.18
V4099,0.18
V4100,0.09
V4101,0.36
V4102,0.27
V4103,0.36
V4104,0.09
V4105,0.09
V4106,0.36
V4107,0.18
V4108,0.27
V4109,0.27
V4110,0.27
V4111,0.27
V4112,0.27
V4113,0.36
V4114,0.09
V4115,0.18
V4116,0.36
V4117,0.18
V4118,0.36
V4119,0.36
V4120,0.09
V4121,0.27
V4122,0.18
V4123,0
V4124,0.27
V4125,0.09
V4126,0
V4127,0.18
V4128,0.18
V4129,0.36
V4130,0.36
V4131,0.36
V4132,0
V4133,0.36
V4134,0
V4135,0.27
V4136,0.36
V4137,0.36
V4138,0.18
V4139,0.18
V4140,0
V4141,0
V4142,0.18
V4143,0.27
V4144,0.27
V4145,0.27
V4146,0.27
V4147,0.27
V4148,0.27
V4149,0.36
V4150,0.18
V4151,0.27
V4152,0.09
V4153,0.55
V4154,0
V4155,0.36
V4156,0.09
V4157,0.27
V4158,0.36
V4159,0.27
V4160,0.36
V4161,0.18
V4162,0.09
V4163,0
V4164,0.36
V4165,0.18
V4166,0.27
V4167,0.36
V4168,0.27
V4169,0.36
V4170,0.27
V4171,0.09
V4172,0.09
V4173,0
V4174,0.36
V4175,0.27
V4176,0.36
V4177,0.36
V4178,0.09
V4179,0.27
V4180,0.36
V4181,0.27
V4182,0.45
V4183,0.27
V4184,0
V4185,0.18
V4186,0.18
V4187,0.27
V4188,0.36
V4189,0.27
V4190,0.09
V4191,0.18
V4192,0.18
V4193,0.27
V4194,0.27
V4195,0.18
V4196,0.18
V4197,0.27
V4198,0.18
V4199,0.09
V4200,0.27
V4201,0.27
V4202,0.18
V4203,0.36
V4204,0.18
V4205,0.18
V4206,0.27
V4207,0.09
V4208,0.09
V4209,0.36
V4210,0.18
V4211,0.36
V4212,0.09
V4213,0.27
V4214,0.27
V4215,0.18
V4216,0.18
V4217,0.27
V4218,0.27
V4219,0.18
V4220,0.45
V4221,0.27
V4222,0.18
V4223,0.36
V4224,0.27
V4225,0.18
V4226,0.36
V4227,0.36
V4228,0.27
V4229,0
V4230,0.36
V4231,0.27
V4232,0.18
V4233,0.18
V4234,0.36
V4235,0.36
V4236,0.18
V4237,0.36
V4238,0.09
V4239,0.27
V4240,0.27
V4241,0.18
V4242,0.36
V4243,0.27
V4244,0.36
V4245,0.27
V4246,0.18
V4247,0.36
V4248,0.18
V4249,0.18
V4250,0.36
V4251,0.36
V4252,0.27
V4253,0.36
V4254,0.27
V4255,0.36
V4256,0
V4257,0.36
V4258,0.27
V4259,0.27
V4260,0.27
V4261,0.27
V4262,0.27
V4263,0
V4264,0.09
V4265,0.36
V4266,0.18
V4267,0.18
V4268,0.36
V4269,0.36
V4270,0.27
V4271,0.36
V4272,0.27
V4273,0.36
V4274,0.36
V4275,0.18
V4276,0.36
V4277,0.27
V4278,0.18
V4279,0.18
V4280,0.36
V4281,0.27
V4282,0.36
V4283,0.09
V4284,0.27
V4285,0.09
V4286,0.18
V4287,0.09
V4288,0.18
V4289,0.27
V4290,0.27
V4291,0.27
V4292,0.36
V4293,0.09
V4294,0
V4295,0.09
V4296,0.27
V4297,0.27
V4298,0.36
V4299,0.27
V4300,0.27
V4301,0.36
V4302,0.18
V4303,0.18
V4304,0.27
V4305,0
V4306,0.27
V4307,0.18
V4308,0
V4309,0.36
V4310,0.27
V4311,0.27
V4312,0.36
V4313,0.27
V4314,0.18
V4315,0
V4316,0.27
V4317,0.09
V4318,0.27
V4319,0.27
V4320,0.36
V4321,0.27
V4322,0.18
V4323,0.27
V4324,0.18
V4325,0.27
V4326,0.09
V4327,0.09
V4328,0.09
V4329,0.27
V4330,0.36
V4331,0.36
V4332,0.36
V4333,0.18
V4334,0.36
V4335,0.27
V4336,0.18
V4337,0.36
V4338,0.36
V4339,0.27
V4340,0.27
V4341,0.27
V4342,0.27
V4343,0.18
V4344,0.36
V4345,0.09
V4346,0.36
V4347,0.18
V4348,0.18
V4349,0.36
V4350,0
V4351,0
V4352,0.36
V4353,0.18
V4354,0.36
V4355,0.36
V4356,0.27
V4357,0.27
V4358,0.09
V4359,0.27
V4360,0.18
V4361,0
V4362,0.18
V4363,0.36
V4364,0.18
V4365,0.09
V4366,0.27
V4367,0.18
V4368,0.09
V4369,0.27
V4370,0.18
V4371,0.27
V4372,0.27
V4373,0.09
V4374,0.27
V4375,0.18
V4376,0.18
V4377,0.27
V4378,0.18
V4379,0.27
V4380,0.36
V4381,0.09
V4382,0.27
V4383,0.36
V4384,0.18
V4385,0.09
V4386,0.18
V4387,0
V4388,0.09
V4389,0.18
V4390,0.27
V4391,0.18
V4392,0.36
V4393,0
V4394,0.36
V4395,0.36
V4396,0.27
V4397,0.18
V4398,0.36
V4399,0.18
V4400,0.09
V4401,0.36
V4402,0.27
V4403,0.27
V4404,0.27
V4405,0.27
V4406,0.45
V4407,0.18
V4408,0.27
V4409,0.27
V4410,0.27
V4411,0
V4412,0.09
V4413,0.09
V4414,0.18
V4415,0.27
V4416,0.09
V4417,0.27
V4418,0.36
V4419,0.09
V4420,0.36
V4421,0.36
V4422,0
V4423,0.36
V4424,0.36
V4425,0
V4426,0.18
V4427,0.09
V4428,0.27
V4429,0.36
V4430,0.36
V4431,0.27
V4432,0.27
V4433,0.09
V4434,0.18
V4435,0.36
V4436,0.27
V4437,0.27
V4438,0.27
V4439,0.36
V4440,0.18
V4441,0.27
V4442,0.36
V4443,0
V4444,0.27
V4445,0.36
V4446,0.36
V4447,0.27
V4448,0.27
V4449,0.27
V4450,0.18
V4451,0.18
V4452,0.36
V4453,0.09
V4454,0.36
V4455,0.18
V4456,0.36
V4457,0
V4458,0.18
V4459,0.36
V4460,0.36
V4461,0.27
V4462,0.27
V4463,0.09
V4464,0.18
V4465,0.27
V4466,0.27
V4467,0
V4468,0.36
V4469,0.36
V4470,0.18
V4471,0.09
V4472,0.09
V4473,0.09
V4474,0.36
V4475,0.18
V4476,0.18
V4477,0.27
V4478,0.09
V4479,0
V4480,0.36
V4481,0.27
V4482,0.18
V4483,0
V4484,0.09
V4485,0.18
V4486,0.18
V4487,0.18
V4488,0.18
V4489,0.36
V4490,0.36
V4491,0.09
V4492,0.36
V4493,0.36
V4494,0.36
V4495,0.36
V4496,0.27
V4497,0.36
V4498,0.09
V4499,0.27
V4500,0.36
V4501,0.36
V4502,0.27
V4503,0.27
V4504,0.27
V4505,0.36
V4506,0
V4507,0
V4508,0.36
V4509,0.27
V4510,0.27
V4511,0.27
V4512,0.36
V4513,0.36
V4514,0.27
V4515,0.27
V4516,0.27
V4517,0.09
V4518,0.36
V4519,0.18
V4520,0.36
V4521,0.27
V4522,0.18
V4523,0.36
V4524,0.36
V4525,0.18
V4526,0.18
V4527,0
V4528,0.27
V4529,0.18
V4530,0.27
V4531,0.27
V4532,0.36
V4533,0.36
V4534,0.27
V4535,0.27
V4536,0.09
V4537,0.36
V4538,0.09
V4539,0.27
V4540,0.36
V4541,0.36
V4542,0.27
V4543,0.27
V4544,0.18
V4545,0.36
V4546,0.36
V4547,0.36
V4548,0.18
V4549,0.36
V4550,0.27
V4551,0.36
V4552,0.09
V4553,0.36
V4554,0.27
V4555,0.27
V4556,0.36
V4557,0.36
V4558,0.18
V4559,0
V4560,0.36
V4561,0.18
V4562,0.09
V4563,0.18
V4564,0.45
V4565,0.36
V4566,0.09
V4567,0.36
V4568,0.36
V4569,0.36
V4570,0.36
V4571,0.36
V4572,0.18
V4573,0.18
V4574,0.36
V4575,0.36
V4576,0.36
V4577,0.36
V4578,0.18
V4579,0.27
V4580,0.18
V4581,0.18
V4582,0.36
V4583,0.18
V4584,0.27
V4585,0.27
V4586,0.36
V4587,0.36
V4588,0.27
V4589,0.27
V4590,0.36
V4591,0.36
V4592,0.36
V4593,0.27
V4594,0.36
V4595,0.36
V4596,0.36
V4597,0.36
V4598,0.36
V4599,0.36
V4600,0.18
V4601,0.18
V4602,0.27
V4603,0.27
V4604,0.36
V4605,0.36
V4606,0.36
V4607,0.27
V4608,0.36
V4609,0.36
V4610,0.27
V4611,0.27
V4612,0.36
V4613,0
V4614,0.09
V4615,0.18
V4616,0.36
V4617,0
V4618,0.27
V4619,0.36
V4620,0.36
V4621,0.36
V4622,0.09
V4623,0.27
V4624,0.18
V4625,0.36
V4626,0.09
V4627,0.36
V4628,0.27
V4629,0.36
V4630,0.36
V4631,0.36
V4632,0.18
V4633,0.27
V4634,0.27
V4635,0.36
V4636,0.36
V4637,0.27
V4638,0
V4639,0
V4640,0.27
V4641,0.36
V4642,0.36
V4643,0.18
V4644,0.09
V4645,0.27
V4646,0.36
V4647,0
V4648,0.36
V4649,0.36
V4650,0.36
V4651,0.18
V4652,0.09
V4653,0.36
V4654,0.36
V4655,0.27
V4656,0.27
V4657,0.27
V4658,0
V4659,0.27
V4660,0.27
V4661,0.09
V4662,0.18
V4663,0.36
V4664,0.45
V4665,0.09
V4666,0.36
V4667,0.27
V4668,0.45
V4669,0.09
V4670,0.36
V4671,0.36
V4672,0.27
V4673,0.27
V4674,0.27
V4675,0.18
V4676,0.36
V4677,0.36
V4678,0.18
V4679,0.09
V4680,0
V4681,0.09
V4682,0.36
V4683,0.27
V4684,0.09
V4685,0.18
V4686,0.36
V4687,0
V4688,0
V4689,0.36
V4690,0.27
V4691,0.09
V4692,0.18
V4693,0.18
V4694,0.36
V4695,0.09
V4696,0.36
V4697,0.27
V4698,0
V4699,0.27
V4700,0.18
V4701,0.36
V4702,0.36
V4703,0.27
V4704,0.27
V4705,0
V4706,0.09
V4707,0
V4708,0.27
V4709,0.36
V4710,0.27
V4711,0
V4712,0.18
V4713,0.27
V4714,0.18
V4715,0.36
V4716,0.09
V4717,0.36
V4718,0.36
V4719,0.18
V4720,0.36
V4721,0.27
V4722,0.09
V4723,0.36
V4724,0.27
V4725,0.27
V4726,0.27
V4727,0.36
V4728,0.27
V4729,0.18
V4730,0.09
V4731,0.09
V4732,0.27
V4733,0.18
V4734,0.09
V4735,0.36
V4736,0.18
V4737,0
V4738,0.36
V4739,0.18
V4740,0.27
V4741,0.36
V4742,0.73
V4743,0.18
V4744,0.27
V4745,0
V4746,0.18
V4747,0.27
V4748,0.18
V4749,0.09
V4750,0.18
V4751,0.36
V4752,0.27
V4753,0.09
V4754,0.18
V4755,0.18
V4756,0.36
V4757,0.09
V4758,0.36
V4759,0.36
V4760,0.18
V4761,0.36
V4762,0.36
V4763,0.18
V4764,0.27
V4765,0.18
V4766,0.27
V4767,0.18
V4768,0.27
V4769,0.45
V4770,0.27
V4771,0
V4772,0
V4773,0.27
V4774,0.18
V4775,0.18
V4776,0.27
V4777,0.09
V4778,0.36
V4779,0.18
V4780,0.18
V4781,0.09
V4782,0.18
V4783,0.27
V4784,0.09
V4785,0.18
V4786,0.36
V4787,0.27
V4788,0.18
V4789,0.09
V4790,0.09
V4791,0.18
V4792,0.36
V4793,0
V4794,0.36
V4795,0.36
V4796,0.36
V4797,0.55
V4798,0.36
V4799,0.18
V4800,0.27
V4801,0.09
V4802,0.27
V4803,0.27
V4804,0.18
V4805,0.18
V4806,0.36
V4807,0.27
V4808,0
V4809,0.36
V4810,0.36
V4811,0.27
V4812,0.27
V4813,0.18
V4814,0.09
V4815,0.27
V4816,0.36
V4817,0.36
V4818,0.36
V4819,0.09
V4820,0.18
V4821,0.36
V4822,0.18
V4823,0.36
V4824,0.36
V4825,0.36
V4826,0.09
V4827,0.27
V4828,0.36
V4829,0.27
V4830,0.27
V4831,0.27
V4832,0.18
V4833,0.09
V4834,0.09
V4835,0.27
V4836,0.09
V4837,0.18
V4838,0.18
V4839,0.09
V4840,0.27
V4841,0.36
V4842,0.27
V4843,0.36
V4844,0.09
V4845,0.09
V4846,0.27
V4847,0.36
V4848,0.27
V4849,0.27
V4850,0.36
V4851,0.09
V4852,0.36
V4853,0.09
V4854,0.27
V4855,0.36
V4856,0.18
V4857,0.18
V4858,0
V4859,0.18
V4860,0.36
V4861,0.18
V4862,0.27
V4863,0.18
V4864,0.09
V4865,0.18
V4866,0.27
V4867,0.36
V4868,0.09
V4869,0.36
V4870,0.18
V4871,0.36
V4872,0
V4873,0.09
V4874,0.36
V4875,0.09
V4876,0.18
V4877,0.36
V4878,0.36
V4879,0.27
V4880,0.09
V4881,0.36
V4882,0.09
V4883,0.27
V4884,0.18
V4885,0.09
V4886,0.36
V4887,0.18
V4888,0.27
V4889,0.09
V4890,0.27
V4891,0.36
V4892,0.27
V4893,0.36
V4894,0.27
V4895,0.36
V4896,0.18
V4897,0.09
V4898,0.36
V4899,0.36
V4900,0.18
V4901,0.09
V4902,0.09
V4903,0.36
V4904,0
V4905,0.36
V4906,0
V4907,0
V4908,0.27
V4909,0.27
V4910,0.36
V4911,0.18
V4912,0.36
V4913,0
V4914,0.09
V4915,0.27
V4916,0.27
V4917,0.36
V4918,0.27
V4919,0.18
V4920,0
V4921,0.27
V4922,0.18
V4923,0.36
V4924,0.18
V4925,0.27
V4926,0.27
V4927,0.36
V4928,0.09
V4929,0.27
V4930,0.09
V4931,0
V4932,0.18
V4933,0.36
V4934,0.36
V4935,0.27
V4936,0.18
V4937,0.18
V4938,0.36
V4939,0.27
V4940,0.36
V4941,0.09
V4942,0.27
V4943,0.36
V4944,0.36
V4945,0.09
V4946,0.09
V4947,0.18
V4948,0.36
V4949,0.36
V4950,0.36
V4951,0.18
V4952,0.36
V4953,0.18
V4954,0.18
V4955,0.18
V4956,0.45
V4957,0.27
V4958,0.27
V4959,0.18
V4960,0.18
V4961,0.18
V4962,0.27
V4963,0.36
V4964,0.27
V4965,0.27
V4966,0.27
V4967,0.36
V4968,0.36
V4969,0.36
V4970,0.09
V4971,0.18
V4972,0.18
V4973,0.36
V4974,0.09
V4975,0
V4976,0.27
V4977,0.27
V4978,0.36
V4979,0.18
V4980,0.27
V4981,0.18
V4982,0.27
V4983,0.36
V4984,0.36
V4985,0.27
V4986,0.27
V4987,0.18
V4988,0.09
V4989,0.09
V4990,0.18
V4991,0.09
V4992,0.27
V4993,0.36
V4994,0.36
V4995,0.18
V4996,0.09
V4997,0.27
V4998,0
V4999,0.36
V5000,0.18
V5001,0.09
V5002,0.09
V5003,0.18
V5004,0.27
V5005,0
V5006,0.18
V5007,0.36
V5008,0.09
V5009,0.36
V5010,0.36
V5011,0.18
V5012,0.18
V5013,0.27
V5014,0
V5015,0
V5016,0.18
V5017,0.18
V5018,0.27
V5019,0
V5020,0.27
V5021,0
V5022,0.27
V5023,0.18
V5024,0.18
V5025,0.36
V5026,0.27
V5027,0.36
V5028,0.36
V5029,0.18
V5030,0.27
V5031,0.36
V5032,0.36
V5033,0.36
V5034,0.36
V5035,0.27
V5036,0.36
V5037,0.27
V5038,0.18
V5039,0.09
V5040,0.09
V5041,0.27
V5042,0.27
V5043,0.27
V5044,0.27
V5045,0.27
V5046,0
V5047,0.09
V5048,0.36
V5049,0.36
V5050,0.36
V5051,0.18
V5052,0.36
V5053,0
V5054,0.36
V5055,0.18
V5056,0.18
V5057,0.27
V5058,0.09
V5059,0.09
V5060,0.18
V5061,0.36
V5062,0
V5063,0.36
V5064,0.27
V5065,0.18
V5066,0.27
V5067,0.36
V5068,0.36
V5069,0.18
V5070,0.36
V5071,0.36
V5072,0.36
V5073,0.09
V5074,0.27
V5075,0.36
V5076,0
V5077,0.27
V5078,0.27
V5079,0.27
V5080,0.36
V5081,0.27
V5082,0.45
V5083,0.18
V5084,0.09
V5085,0.36
V5086,0.27
V5087,0.18
V5088,0.18
V5089,0.18
V5090,0.27
V5091,0.36
V5092,0.27
V5093,0.27
V5094,0.36
V5095,0.27
V5096,0.27
V5097,0.36
V5098,0.36
V5099,0.36
V5100,0.09
V5101,0.09
V5102,0.36
V5103,0.27
V5104,0
V5105,0.36
V5106,0.18
V5107,0.36
V5108,0
V5109,0.27
V5110,0.09
V5111,0.09
V5112,0.09
V5113,0.09
V5114,0.27
V5115,0.18
V5116,0.09
V5117,0.27
V5118,0.36
V5119,0
V5120,0
V5121,0.09
V5122,0
V5123,0.36
V5124,0.36
V5125,0.27
V5126,0.36
V5127,0.18
V5128,0.36
V5129,0.18
V5130,0.36
V5131,0.18
V5132,0.36
V5133,0.09
V5134,0.09
V5135,0.27
V5136,0
V5137,0.27
V5138,0
V5139,0.36
V5140,0.27
V5141,0.18
V5142,0.18
V5143,0.36
V5144,0.27
V5145,0.27
V5146,0.18
V5147,0.36
V5148,0.36
V5149,0.36
V5150,0.18
V5151,0.36
V5152,0.18
V5153,0.18
V5154,0.18
V5155,0.18
V5156,0.27
V5157,0.09
V5158,0.18
V5159,0.27
V5160,0
V5161,0.18
V5162,0.18
V5163,0.36
V5164,0.18
V5165,0.09
V5166,0.09
V5167,0.27
V5168,0.36
V5169,0
V5170,0.27
V5171,0.27
V5172,0.27
V5173,0.36
V5174,0.36
V5175,0.27
V5176,0.36
V5177,0.27
V5178,0.27
V5179,0.27
V5180,0.09
V5181,0.18
V5182,0.09
V5183,0.36
V5184,0.27
V5185,0.18
V5186,0.09
V5187,0.36
V5188,0.27
V5189,0.09
V5190,0.36
V5191,0.09
V5192,0.27
V5193,0.27
V5194,0.18
V5195,0.36
V5196,0.09
V5197,0.18
V5198,0.09
V5199,0.27
V5200,0.36
V5201,0.27
V5202,0.18
V5203,0.27
V5204,0.18
V5205,0.36
V5206,0.18
V5207,0.18
V5208,0.18
V5209,0.09
V5210,0.27
V5211,0.27
V5212,0.09
V5213,0.18
V5214,0.09
V5215,0.36
V5216,0.09
V5217,0.18
V5218,0.36
V5219,0.36
V5220,0.18
V5221,0.27
V5222,0.36
V5223,0.36
V5224,0.36
V5225,0.09
V5226,0.18
V5227,0.36
V5228,0.36
V5229,0.09
V5230,0.09
V5231,0.27
V5232,0.18
V5233,0
V5234,0.27
V5235,0.36
V5236,0.09
V5237,0.18
V5238,0.27
V5239,0.18
V5240,0.27
V5241,0.18
V5242,0.36
V5243,0.27
V5244,0.18
V5245,0.18
V5246,0.36
V5247,0.09
V5248,0.36
V5249,0.27
V5250,0.18
V5251,0
V5252,0.36
V5253,0.36
V5254,0.36
V5255,0.27
V5256,0.18
V5257,0.36
V5258,0.18
V5259,0.27
V5260,0.18
V5261,0.36
V5262,0.18
V5263,0.36
V5264,0.36
V5265,0.09
V5266,0.36
V5267,0.27
V5268,0.36
V5269,0.09
V5270,0.09
V5271,0.09
V5272,0.18
V5273,0.18
V5274,0.36
V5275,0.18
V5276,0.27
V5277,0.36
V5278,0.18
V5279,0
V5280,0.09
V5281,0.18
V5282,0.27
V5283,0.27
V5284,0
V5285,0.27
V5286,0.18
V5287,0.18
V5288,0.18
V5289,0.09
V5290,0.18
V5291,0.18
V5292,0.27
V5293,0.18
V5294,0.36
V5295,0.36
V5296,0.36
V5297,0.36
V5298,0.36
V5299,0.27
V5300,0.18
V5301,0.36
V5302,0.27
V5303,0.27
V5304,0.18
V5305,0.18
V5306,0.18
V5307,0.27
V5308,0.27
V5309,0.36
V5310,0.36
V5311,0.36
V5312,0.36
V5313,0.36
V5314,0
V5315,0.09
V5316,0.18
V5317,0
V5318,0.27
V5319,0
V5320,0.36
V5321,0.18
V5322,0.36
V5323,0
V5324,0
V5325,0.18
V5326,0.27
V5327,0.18
V5328,0.36
V5329,0.09
V5330,0.36
V5331,0.18
V5332,0.27
V5333,0.27
V5334,0.36
V5335,0.36
V5336,0.09
V5337,0.09
V5338,0.36
V5339,0.36
V5340,0.27
V5341,0.36
V5342,0.18
V5343,0.09
V5344,0
V5345,0.18
V5346,0.27
V5347,0.64
V5348,0.27
V5349,0.27
V5350,0.09
V5351,0.36
V5352,0.27
V5353,0.36
V5354,0.36
V5355,0
V5356,0
V5357,0.18
V5358,0.18
V5359,0.27
V5360,0
V5361,0.27
V5362,0.27
V5363,0.18
V5364,0.18
V5365,0.27
V5366,0.18
V5367,0.18
V5368,0.18
V5369,0.27
V5370,0.36
V5371,0.36
V5372,0.36
V5373,0.18
V5374,0.18
V5375,0.18
V5376,0.18
V5377,0.09
V5378,0.27
V5379,0.09
V5380,0.27
V5381,0.27
V5382,0
V5383,0.36
V5384,0.36
V5385,0.18
V5386,0.36
V5387,0.36
V5388,0.36
V5389,0.18
V5390,0.36
V5391,0
V5392,0.09
V5393,0.18
V5394,0.27
V5395,0.09
V5396,0.18
V5397,0.36
V5398,0.27
V5399,0.36
V5400,0.36
V5401,0.09
V5402,0.18
V5403,0.36
V5404,0.27
V5405,0.36
V5406,0.36
V5407,0.36
V5408,0.18
V5409,0.27
V5410,0.18
V5411,0.27
V5412,0.36
V5413,0.09
V5414,0.18
V5415,0.36
V5416,0.36
V5417,0.18
V5418,0.27
V5419,0.36
V5420,0.36
V5421,0
V5422,0
V5423,0.36
V5424,0.27
V5425,0.36
V5426,0.09
V5427,0.09
V5428,0.36
V5429,0.36
V5430,0.09
V5431,0.18
V5432,0
V5433,0.36
V5434,0.27
V5435,0.36
V5436,0.27
V5437,0.09
V5438,0.18
V5439,0.09
V5440,0.36
V5441,0.27
V5442,0.18
V5443,0.36
V5444,0.27
V5445,0.27
V5446,0.18
V5447,0.36
V5448,0.27
V5449,0.27
V5450,0
V5451,0.36
V5452,0.18
V5453,0.36
V5454,0.27
V5455,0.27
V5456,0.27
V5457,0.36
V5458,0.36
V5459,0.36
V5460,0.18
V5461,0.18
V5462,0.09
V5463,0.36
V5464,0.18
V5465,0.27
V5466,0.36
V5467,0.18
V5468,0.27
V5469,0.18
V5470,0.27
V5471,0.27
V5472,0.18
V5473,0.18
V5474,0.09
V5475,0.36
V5476,0.36
V5477,0.36
V5478,0.27
V5479,0.18
V5480,0.27
